"class","layer_name_en","layer_name_ua","geometry_type","attribute_name_en","attribute_name_ua","attribute_type","attribute_len","attribute_default_value","attribute_required","domain","num_tot","num_class","num_attb","row_code","attribute_is_id","attribute_unique"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","name","назва","text",255," ","False",,1593,84,17,"84.17","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","diameter","переважний діаметр, мм","double",," ","True",,1594,84,18,"84.18","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pres_in","тиск існуючий, МПа","double",," ","False",,1595,84,19,"84.19","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pres_pr","тискнa короткостроковий період, МПа","double",," ","False",,1596,84,20,"84.20","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pres_pro","тискнa середньостроковий період, МПа","double",," ","False",,1597,84,21,"84.21","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pres_ext","тискнa довгостроковий період, МПа","double",," ","False",,1598,84,22,"84.22","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","z_kind","характер встановлення зони","integer",," ","True","z_kind",1599,84,23,"84.23","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pr_zone","розмір охоронної зони, м","double",," ","True",,1600,84,24,"84.24","False","False"
"Transport_networks","main_gas_pipes","Магістральні газопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","san_gap","санітарний (інший) відступ, м","double",," ","False",,1601,84,25,"84.25","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","guid","GUID","text",," ","True",,1840,97,1,"97.1","True","True"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","класифікаційний код","text",10," ","True",,1841,97,2,"97.2","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","katotth","КАТОТТГ","text",20," ","True",,1842,97,3,"97.3","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","koatuu","КОАТУУ","text",10," ","True",,1843,97,4,"97.4","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","note","примітка","text",255," ","False",,1844,97,5,"97.5","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,1845,97,6,"97.6","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","plan","проєктне рішення Плану реалізації","text",255," ","False",,1846,97,7,"97.7","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","label","підпис об'єкта","text",256," ","False",,1847,97,8,"97.8","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","precise","точність відображeння","integer",,0,"True","precise",1848,97,9,"97.9","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","source","джерело даних","text",255," ","True",,1849,97,10,"97.10","False","True"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","state","статус об'єкту","integer",,0,"True","state",1851,97,12,"97.12","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","change","проектна зміна статусу","integer",,0,"True","change",1852,97,13,"97.13","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","dkbscode","код за ДК 018-2000","text",6," ","True",,1853,97,14,"97.14","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","type","тип меліоративної системи","integer",,0,"True","melior_chanal_type",1854,97,15,"97.15","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","outr_in","потужність існуюча, куб. мнa добу","double",," ","False",,1855,97,16,"97.16","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","outr_pr","потужністьнa короткостроковий період, куб. мнa добу","double",," ","False",,1856,97,17,"97.17","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","outr_pro","потужністьнa середньостроковий період, куб. мнa добу","double",," ","False",,1857,97,18,"97.18","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","outr_ext","потужністьнa довгостроковий період, куб. мнa добу","double",," ","False",,1858,97,19,"97.19","False","False"
"Engineering_networks","main_melioration_nets","Канали магістральних меліоративних систем","LineString, MultiLineString, 3DLineString, 3DMultiLineString","san_gap","санітарний (інший) відступ, м","double",," ","False",,1859,97,20,"97.20","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","guid","GUID","text",," ","True",,1557,83,1,"83.1","True","True"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","класифікаційний код","text",10," ","True",,1558,83,2,"83.2","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","katotth","КАТОТТГ","text",20," ","True",,1559,83,3,"83.3","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","koatuu","КОАТУУ","text",10," ","True",,1560,83,4,"83.4","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","note","примітка","text",255," ","False",,1561,83,5,"83.5","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,1562,83,6,"83.6","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","plan","проєктне рішення Плану реалізації","text",255," ","False",,1563,83,7,"83.7","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","label","підпис об'єкта","text",256," ","False",,1564,83,8,"83.8","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","precise","точність відображeння","integer",,0,"True","precise",1565,83,9,"83.9","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","source","джерело даних","text",255," ","True",,1566,83,10,"83.10","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","state","статус об'єкту","integer",,0,"True","state",1568,83,12,"83.12","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","change","проектна зміна статусу","integer",,0,"True","change",1569,83,13,"83.13","False","True"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","dkbscode","код за ДК 018-2000","text",6," ","True",,1570,83,14,"83.14","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","клас нафтопроводу","integer",,0,"True","main_oil_pipe_class",1571,83,15,"83.15","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","name","назва","text",255," ","False",,1572,83,16,"83.16","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","diameter","переважний діаметр, мм","double",," ","True",,1573,83,17,"83.17","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","z_kind","характер встановлення зони","integer",," ","True","z_kind",1574,83,18,"83.18","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pr_zone","розмір охоронної зони, м","double",," ","True",,1575,83,19,"83.19","False","False"
"Transport_networks","main_oil_pipes","Магістральні нафтопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","san_gap","санітарний (інший) відступ, м","double",," ","False",,1576,83,20,"83.20","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","guid","GUID","text",," ","True",,1646,87,1,"87.1","True","True"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","класифікаційний код","text",10," ","True",,1647,87,2,"87.2","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","katotth","КАТОТТГ","text",20," ","True",,1648,87,3,"87.3","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","koatuu","КОАТУУ","text",10," ","True",,1649,87,4,"87.4","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","note","примітка","text",255," ","False",,1650,87,5,"87.5","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,1651,87,6,"87.6","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","plan","проєктне рішення Плану реалізації","text",255," ","False",,1652,87,7,"87.7","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","label","підпис об'єкта","text",256," ","False",,1653,87,8,"87.8","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","precise","точність відображeння","integer",,0,"True","precise",1654,87,9,"87.9","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","source","джерело даних","text",255," ","True",,1655,87,10,"87.10","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","state","статус об'єкту","integer",,0,"True","state",1657,87,12,"87.12","False","True"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","change","проектна зміна статусу","integer",,0,"True","change",1658,87,13,"87.13","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","dkbscode","код за ДК 018-2000","text",6," ","True",,1659,87,14,"87.14","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","type","тип ліній електропередачі","integer",,0,"True","power_lines_type",1660,87,15,"87.15","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","voltage","напруга, кВ","double",," ","True",,1661,87,16,"87.16","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","prz_kind","характер встановлення охоронної зони","integer",," ","True","z_kind",1662,87,17,"87.17","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pr_zone","розмір охоронної зони, м","double",," ","False",,1663,87,18,"87.18","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","szz_kind","характер встановлення СЗЗ","integer",," ","True","z_kind",1664,87,19,"87.19","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","szz","розмір санітарно-захисної зони, м","double",," ","False",,1665,87,20,"87.20","False","False"
"Engineering_networks","main_power_lines","Магістральні лінії електропередачі","LineString, MultiLineString, 3DLineString, 3DMultiLineString","san_gap","санітарний (інший) відступ, м","double",," ","False",,1666,87,21,"87.21","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","guid","GUID","text",," ","True",,1602,85,1,"85.1","True","True"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","класифікаційний код","text",10," ","True",,1603,85,2,"85.2","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","katotth","КАТОТТГ","text",20," ","True",,1604,85,3,"85.3","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","koatuu","КОАТУУ","text",10," ","True",,1605,85,4,"85.4","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","note","примітка","text",255," ","False",,1606,85,5,"85.5","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,1607,85,6,"85.6","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","plan","проєктне рішення Плану реалізації","text",255," ","False",,1608,85,7,"85.7","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","label","підпис об'єкта","text",256," ","False",,1609,85,8,"85.8","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","precise","точність відображeння","integer",,0,"True","precise",1610,85,9,"85.9","False","True"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","source","джерело даних","text",255," ","True",,1611,85,10,"85.10","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","state","статус об'єкту","integer",,0,"True","state",1613,85,12,"85.12","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","change","проектна зміна статусу","integer",,0,"True","change",1614,85,13,"85.13","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","dkbscode","код за ДК 018-2000","text",6," ","True",,1615,85,14,"85.14","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","type","тип продуктопроводу","integer",,0,"True","main_products_pipe_type",1616,85,15,"85.15","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","product","назва продукту","text",255," ","True",,1617,85,16,"85.16","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","name","назва","text",255," ","False",,1618,85,17,"85.17","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","diameter","переважний діаметр, мм","double",," ","True",,1619,85,18,"85.18","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","z_kind","характер встановлення зони","integer",," ","True","z_kind",1620,85,19,"85.19","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","pr_zone","розмір охоронної зони, м","double",," ","True",,1621,85,20,"85.20","False","False"
"Transport_networks","main_products_pipes","Продуктопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","san_gap","санітарний (інший) відступ, м","double",," ","False",,1622,85,21,"85.21","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","guid","GUID","text",," ","True",,1808,95,1,"95.1","True","True"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","класифікаційний код","text",10," ","True",,1809,95,2,"95.2","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","katotth","КАТОТТГ","text",20," ","True",,1810,95,3,"95.3","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","koatuu","КОАТУУ","text",10," ","True",,1811,95,4,"95.4","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","note","примітка","text",255," ","False",,1812,95,5,"95.5","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,1813,95,6,"95.6","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","plan","проєктне рішення Плану реалізації","text",255," ","False",,1814,95,7,"95.7","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","label","підпис об'єкта","text",256," ","False",,1815,95,8,"95.8","False","True"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","precise","точність відображeння","integer",,0,"True","precise",1816,95,9,"95.9","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","source","джерело даних","text",255," ","True",,1817,95,10,"95.10","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","state","статус об'єкту","integer",,0,"True","state",1819,95,12,"95.12","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","change","проектна зміна статусу","integer",,0,"True","change",1820,95,13,"95.13","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","dkbscode","код за ДК 018-2000","text",6," ","True",,1821,95,14,"95.14","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","type","тип телекомунікаційної мережі","integer",,0,"True","telecom_type",1822,95,15,"95.15","False","False"
"Engineering_networks","main_telecom_lines","Магістральні телекомунікаційні лінії","LineString, MultiLineString, 3DLineString, 3DMultiLineString","san_gap","санітарний (інший) відступ, м","double",," ","False",,1823,95,16,"95.16","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","guid","GUID","text",," ","True",,3382,171,1,"171.1","True","True"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","class","класифікаційний код","text",10," ","True",,3383,171,2,"171.2","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","katotth","КАТОТТГ","text",20," ","True",,3384,171,3,"171.3","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","koatuu","КОАТУУ","text",10," ","True",,3385,171,4,"171.4","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","note","примітка","text",255," ","False",,3386,171,5,"171.5","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,3387,171,6,"171.6","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","plan","проєктне рішення Плану реалізації","text",255," ","False",,3388,171,7,"171.7","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","label","підпис об'єкта","text",256," ","False",,3389,171,8,"171.8","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","precise","точність відображeння","integer",,0,"True","precise",3390,171,9,"171.9","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","source","джерело даних","text",255," ","True",,3391,171,10,"171.10","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","state","статус об'єкту","integer",,0,"True","state",3393,171,12,"171.12","False","True"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","change","проектна зміна статусу","integer",,0,"True","change",3394,171,13,"171.13","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","type","тип об'єкту","integer",,0,"True","main_water_object_type",3395,171,14,"171.14","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","z_kind","характер встановлення зони","integer",," ","True","z_kind",3396,171,15,"171.15","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","zso","розмір зони санітарної охорони, м","double",," ","False",,3397,171,16,"171.16","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","san_gap","санітарний (інший) відступ, м","double",," ","False",,3398,171,17,"171.17","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","outr_in","потужність існуюча, куб. мнa добу","double",," ","False",,3399,171,18,"171.18","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","outr_pr","потужністьнa короткостроковий період, куб. мнa добу","double",," ","False",,3400,171,19,"171.19","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","outr_pro","потужністьнa середньостроковий період, куб. мнa добу","double",," ","False",,3401,171,20,"171.20","False","False"
"Inf_engineering_objects","main_water_objects","Об'єктинa магістральних водопроводах","Point,MultiPoint,3DPoint,3DMultiPoint","outr_ext","потужністьнa довгостроковий період, куб. мнa добу","double",," ","False",,3402,171,21,"171.21","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","guid","GUID","text",," ","True",,1623,86,1,"86.1","True","True"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","class","класифікаційний код","text",10," ","True",,1624,86,2,"86.2","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","katotth","КАТОТТГ","text",20," ","True",,1625,86,3,"86.3","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","koatuu","КОАТУУ","text",10," ","True",,1626,86,4,"86.4","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","note","примітка","text",255," ","False",,1627,86,5,"86.5","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","strategy","підрозділ Стратегії просторового розвитку території","text",255," ","False",,1628,86,6,"86.6","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","plan","проєктне рішення Плану реалізації","text",255," ","False",,1629,86,7,"86.7","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","label","підпис об'єкта","text",256," ","False",,1630,86,8,"86.8","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","precise","точність відображeння","integer",,0,"True","precise",1631,86,9,"86.9","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","source","джерело даних","text",255," ","True",,1632,86,10,"86.10","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","state","статус об'єкту","integer",,0,"True","state",1634,86,12,"86.12","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","change","проектна зміна статусу","integer",,0,"True","change",1635,86,13,"86.13","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","dkbscode","код за ДК 018-2000","text",6," ","True",,1636,86,14,"86.14","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","name","назва","text",255," ","False",,1637,86,15,"86.15","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","diameter","переважний діаметр, мм","double",," ","True",,1638,86,16,"86.16","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","outr_in","потужність існуюча, МПа","double",," ","False",,1639,86,17,"86.17","False","True"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","outr_pr","потужністьнa короткостроковий період, МПа","double",," ","False",,1640,86,18,"86.18","False","False"
"Transport_networks","main_water_pipes","Магістральні водопроводи","LineString, MultiLineString, 3DLineString, 3DMultiLineString","outr_pro","потужністьнa середньостроковий період, МПа","double",," ","False",,1641,86,19,"86.19","False","False"
